"[-0.03356674491192946, -0.013359056663689306, 0.009938218735409343, -0.010606573213547965, -0.049824733750408634]",[0.039562361508125976]
"[-0.013359056663689306, 0.009938218735409343, -0.010606573213547965, -0.049824733750408634, 0.039562361508125976]",[0.030915614920445034]
"[0.009938218735409343, -0.010606573213547965, -0.049824733750408634, 0.039562361508125976, 0.030915614920445034]",[0.027379485371355372]
"[-0.010606573213547965, -0.049824733750408634, 0.039562361508125976, 0.030915614920445034, 0.027379485371355372]",[-0.003593311517165465]
"[-0.049824733750408634, 0.039562361508125976, 0.030915614920445034, 0.027379485371355372, -0.003593311517165465]",[0.03009376724478452]
"[0.039562361508125976, 0.030915614920445034, 0.027379485371355372, -0.003593311517165465, 0.03009376724478452]",[0.014251878057607525]
"[0.030915614920445034, 0.027379485371355372, -0.003593311517165465, 0.03009376724478452, 0.014251878057607525]",[0.01943850027459848]
"[0.027379485371355372, -0.003593311517165465, 0.03009376724478452, 0.014251878057607525, 0.01943850027459848]",[0.03237025731500509]
"[-0.003593311517165465, 0.03009376724478452, 0.014251878057607525, 0.01943850027459848, 0.03237025731500509]",[-0.017556602520652276]
"[0.03009376724478452, 0.014251878057607525, 0.01943850027459848, 0.03237025731500509, -0.017556602520652276]",[-0.018777170150222622]
"[0.014251878057607525, 0.01943850027459848, 0.03237025731500509, -0.017556602520652276, -0.018777170150222622]",[0.021627535098135198]
"[0.01943850027459848, 0.03237025731500509, -0.017556602520652276, -0.018777170150222622, 0.021627535098135198]",[-0.018571669949186242]
"[0.03237025731500509, -0.017556602520652276, -0.018777170150222622, 0.021627535098135198, -0.018571669949186242]",[-0.04346292949704733]
"[-0.017556602520652276, -0.018777170150222622, 0.021627535098135198, -0.018571669949186242, -0.04346292949704733]",[0.046216381544395446]
"[-0.018777170150222622, 0.021627535098135198, -0.018571669949186242, -0.04346292949704733, 0.046216381544395446]",[0.020946552999266066]
"[0.021627535098135198, -0.018571669949186242, -0.04346292949704733, 0.046216381544395446, 0.020946552999266066]",[0.015494348335096886]
"[-0.018571669949186242, -0.04346292949704733, 0.046216381544395446, 0.020946552999266066, 0.015494348335096886]",[0.03413687876477911]
"[-0.04346292949704733, 0.046216381544395446, 0.020946552999266066, 0.015494348335096886, 0.03413687876477911]",[0.016245346404961447]
"[0.046216381544395446, 0.020946552999266066, 0.015494348335096886, 0.03413687876477911, 0.016245346404961447]",[-0.044397108140867836]
"[0.020946552999266066, 0.015494348335096886, 0.03413687876477911, 0.016245346404961447, -0.044397108140867836]",[-0.023129645285130507]
"[0.015494348335096886, 0.03413687876477911, 0.016245346404961447, -0.044397108140867836, -0.023129645285130507]",[-0.0492895671841993]
"[0.03413687876477911, 0.016245346404961447, -0.044397108140867836, -0.023129645285130507, -0.0492895671841993]",[-0.010747259277197774]
"[0.016245346404961447, -0.044397108140867836, -0.023129645285130507, -0.0492895671841993, -0.010747259277197774]",[0.031743226119299583]
"[-0.044397108140867836, -0.023129645285130507, -0.0492895671841993, -0.010747259277197774, 0.031743226119299583]",[-0.019399829041903294]
"[-0.023129645285130507, -0.0492895671841993, -0.010747259277197774, 0.031743226119299583, -0.019399829041903294]",[-0.028940786789383277]
"[-0.0492895671841993, -0.010747259277197774, 0.031743226119299583, -0.019399829041903294, -0.028940786789383277]",[0.00608599771187146]
"[-0.010747259277197774, 0.031743226119299583, -0.019399829041903294, -0.028940786789383277, 0.00608599771187146]",[0.0030161827495163163]
"[0.031743226119299583, -0.019399829041903294, -0.028940786789383277, 0.00608599771187146, 0.0030161827495163163]",[-0.007050321963625206]
"[-0.019399829041903294, -0.028940786789383277, 0.00608599771187146, 0.0030161827495163163, -0.007050321963625206]",[0.010446569326168165]
"[-0.028940786789383277, 0.00608599771187146, 0.0030161827495163163, -0.007050321963625206, 0.010446569326168165]",[0.0323213218738192]
"[0.00608599771187146, 0.0030161827495163163, -0.007050321963625206, 0.010446569326168165, 0.0323213218738192]",[0.006044084076822331]
"[0.0030161827495163163, -0.007050321963625206, 0.010446569326168165, 0.0323213218738192, 0.006044084076822331]",[0.048002970400330636]
"[-0.007050321963625206, 0.010446569326168165, 0.0323213218738192, 0.006044084076822331, 0.048002970400330636]",[0.01655255204338446]
"[0.010446569326168165, 0.0323213218738192, 0.006044084076822331, 0.048002970400330636, 0.01655255204338446]",[0.029411505508766034]
"[0.0323213218738192, 0.006044084076822331, 0.048002970400330636, 0.01655255204338446, 0.029411505508766034]",[-0.004286757770812333]
"[0.006044084076822331, 0.048002970400330636, 0.01655255204338446, 0.029411505508766034, -0.004286757770812333]",[0.03576289958076306]
"[0.048002970400330636, 0.01655255204338446, 0.029411505508766034, -0.004286757770812333, 0.03576289958076306]",[-0.031024520693187285]
"[0.01655255204338446, 0.029411505508766034, -0.004286757770812333, 0.03576289958076306, -0.031024520693187285]",[-0.01365290078257464]
"[0.029411505508766034, -0.004286757770812333, 0.03576289958076306, -0.031024520693187285, -0.01365290078257464]",[0.025625463283840633]
"[-0.004286757770812333, 0.03576289958076306, -0.031024520693187285, -0.01365290078257464, 0.025625463283840633]",[-0.022482172571112957]
"[0.03576289958076306, -0.031024520693187285, -0.01365290078257464, 0.025625463283840633, -0.022482172571112957]",[0.04978652684263851]
"[-0.031024520693187285, -0.01365290078257464, 0.025625463283840633, -0.022482172571112957, 0.04978652684263851]",[0.025913662311056074]
"[-0.01365290078257464, 0.025625463283840633, -0.022482172571112957, 0.04978652684263851, 0.025913662311056074]",[-0.0034482963566233593]
"[0.025625463283840633, -0.022482172571112957, 0.04978652684263851, 0.025913662311056074, -0.0034482963566233593]",[0.01974747090704021]
"[-0.022482172571112957, 0.04978652684263851, 0.025913662311056074, -0.0034482963566233593, 0.01974747090704021]",[0.011266732094609377]
"[0.04978652684263851, 0.025913662311056074, -0.0034482963566233593, 0.01974747090704021, 0.011266732094609377]",[-0.04655235021050952]
"[0.025913662311056074, -0.0034482963566233593, 0.01974747090704021, 0.011266732094609377, -0.04655235021050952]",[-0.026103686408846305]
"[-0.0034482963566233593, 0.01974747090704021, 0.011266732094609377, -0.04655235021050952, -0.026103686408846305]",[0.004652158323715572]
"[0.01974747090704021, 0.011266732094609377, -0.04655235021050952, -0.026103686408846305, 0.004652158323715572]",[-0.00035694003541897334]
"[0.011266732094609377, -0.04655235021050952, -0.026103686408846305, 0.004652158323715572, -0.00035694003541897334]",[0.0308916978177467]
"[-0.04655235021050952, -0.026103686408846305, 0.004652158323715572, -0.00035694003541897334, 0.0308916978177467]",[0.004826892991482312]
"[-0.026103686408846305, 0.004652158323715572, -0.00035694003541897334, 0.0308916978177467, 0.004826892991482312]",[0.040779190743406746]
"[0.004652158323715572, -0.00035694003541897334, 0.0308916978177467, 0.004826892991482312, 0.040779190743406746]",[0.006462354660748515]
"[-0.00035694003541897334, 0.0308916978177467, 0.004826892991482312, 0.040779190743406746, 0.006462354660748515]",[0.03312455784401691]
"[0.0308916978177467, 0.004826892991482312, 0.040779190743406746, 0.006462354660748515, 0.03312455784401691]",[0.0402174531437034]
"[0.004826892991482312, 0.040779190743406746, 0.006462354660748515, 0.03312455784401691, 0.0402174531437034]",[0.0024195175185688367]
"[0.040779190743406746, 0.006462354660748515, 0.03312455784401691, 0.0402174531437034, 0.0024195175185688367]",[-0.04873262596004313]
"[0.006462354660748515, 0.03312455784401691, 0.0402174531437034, 0.0024195175185688367, -0.04873262596004313]",[-0.009621792244570604]
"[0.03312455784401691, 0.0402174531437034, 0.0024195175185688367, -0.04873262596004313, -0.009621792244570604]",[0.03185575036324173]
"[0.0402174531437034, 0.0024195175185688367, -0.04873262596004313, -0.009621792244570604, 0.03185575036324173]",[-0.046099302075869875]
"[0.0024195175185688367, -0.04873262596004313, -0.009621792244570604, 0.03185575036324173, -0.046099302075869875]",[0.008795414708323568]
"[-0.04873262596004313, -0.009621792244570604, 0.03185575036324173, -0.046099302075869875, 0.008795414708323568]",[0.010535072466689277]
"[-0.009621792244570604, 0.03185575036324173, -0.046099302075869875, 0.008795414708323568, 0.010535072466689277]",[-0.01297904635061109]
"[0.03185575036324173, -0.046099302075869875, 0.008795414708323568, 0.010535072466689277, -0.01297904635061109]",[0.046169254812211236]
"[-0.046099302075869875, 0.008795414708323568, 0.010535072466689277, -0.01297904635061109, 0.046169254812211236]",[0.00671263809672995]
"[0.008795414708323568, 0.010535072466689277, -0.01297904635061109, 0.046169254812211236, 0.00671263809672995]",[0.02685180384319974]
"[0.010535072466689277, -0.01297904635061109, 0.046169254812211236, 0.00671263809672995, 0.02685180384319974]",[0.03846361796596298]
"[-0.01297904635061109, 0.046169254812211236, 0.00671263809672995, 0.02685180384319974, 0.03846361796596298]",[-0.0287414828755721]
"[0.046169254812211236, 0.00671263809672995, 0.02685180384319974, 0.03846361796596298, -0.0287414828755721]",[0.04755637209141916]
"[0.00671263809672995, 0.02685180384319974, 0.03846361796596298, -0.0287414828755721, 0.04755637209141916]",[0.0353416677961671]
"[0.02685180384319974, 0.03846361796596298, -0.0287414828755721, 0.04755637209141916, 0.0353416677961671]",[-0.004677681891647079]
"[0.03846361796596298, -0.0287414828755721, 0.04755637209141916, 0.0353416677961671, -0.004677681891647079]",[-0.009253336232559195]
"[-0.0287414828755721, 0.04755637209141916, 0.0353416677961671, -0.004677681891647079, -0.009253336232559195]",[-0.011139630324852212]
"[0.04755637209141916, 0.0353416677961671, -0.004677681891647079, -0.009253336232559195, -0.011139630324852212]",[0.011327669570155185]
"[0.0353416677961671, -0.004677681891647079, -0.009253336232559195, -0.011139630324852212, 0.011327669570155185]",[0.044595437072252775]
"[-0.004677681891647079, -0.009253336232559195, -0.011139630324852212, 0.011327669570155185, 0.044595437072252775]",[-0.04267023935791636]
"[-0.009253336232559195, -0.011139630324852212, 0.011327669570155185, 0.044595437072252775, -0.04267023935791636]",[-0.02253232635328617]
"[-0.011139630324852212, 0.011327669570155185, 0.044595437072252775, -0.04267023935791636, -0.02253232635328617]",[-0.009377335468384596]
"[0.011327669570155185, 0.044595437072252775, -0.04267023935791636, -0.02253232635328617, -0.009377335468384596]",[-0.02014983117435254]
"[0.044595437072252775, -0.04267023935791636, -0.02253232635328617, -0.009377335468384596, -0.02014983117435254]",[0.008698188505987359]
"[-0.04267023935791636, -0.02253232635328617, -0.009377335468384596, -0.02014983117435254, 0.008698188505987359]",[-0.020725689136889325]
"[-0.02253232635328617, -0.009377335468384596, -0.02014983117435254, 0.008698188505987359, -0.020725689136889325]",[-0.03236582644917019]
"[-0.009377335468384596, -0.02014983117435254, 0.008698188505987359, -0.020725689136889325, -0.03236582644917019]",[-0.04028723875108309]
"[-0.02014983117435254, 0.008698188505987359, -0.020725689136889325, -0.03236582644917019, -0.04028723875108309]",[0.03804564949364919]
"[0.008698188505987359, -0.020725689136889325, -0.03236582644917019, -0.04028723875108309, 0.03804564949364919]",[-0.0029288950048982354]
"[-0.020725689136889325, -0.03236582644917019, -0.04028723875108309, 0.03804564949364919, -0.0029288950048982354]",[0.000319347331106945]
"[-0.03236582644917019, -0.04028723875108309, 0.03804564949364919, -0.0029288950048982354, 0.000319347331106945]",[-0.03588809167328455]
"[-0.04028723875108309, 0.03804564949364919, -0.0029288950048982354, 0.000319347331106945, -0.03588809167328455]",[0.03939648980858923]
"[0.03804564949364919, -0.0029288950048982354, 0.000319347331106945, -0.03588809167328455, 0.03939648980858923]",[0.048583563419168696]
"[-0.0029288950048982354, 0.000319347331106945, -0.03588809167328455, 0.03939648980858923, 0.048583563419168696]",[0.003754495895246901]
"[0.000319347331106945, -0.03588809167328455, 0.03939648980858923, 0.048583563419168696, 0.003754495895246901]",[0.019007343695731427]
"[-0.03588809167328455, 0.03939648980858923, 0.048583563419168696, 0.003754495895246901, 0.019007343695731427]",[0.030883482058703393]
"[0.03939648980858923, 0.048583563419168696, 0.003754495895246901, 0.019007343695731427, 0.030883482058703393]",[0.028268843050274217]
"[0.048583563419168696, 0.003754495895246901, 0.019007343695731427, 0.030883482058703393, 0.028268843050274217]",[0.04917792992100245]
"[0.003754495895246901, 0.019007343695731427, 0.030883482058703393, 0.028268843050274217, 0.04917792992100245]",[0.036825228746171446]
"[0.019007343695731427, 0.030883482058703393, 0.028268843050274217, 0.04917792992100245, 0.036825228746171446]",[0.015464614031797996]
"[0.030883482058703393, 0.028268843050274217, 0.04917792992100245, 0.036825228746171446, 0.015464614031797996]",[-0.00019316002564384593]
"[0.028268843050274217, 0.04917792992100245, 0.036825228746171446, 0.015464614031797996, -0.00019316002564384593]",[0.03868737088264318]
"[0.04917792992100245, 0.036825228746171446, 0.015464614031797996, -0.00019316002564384593, 0.03868737088264318]",[-0.0103339283831132]
"[0.036825228746171446, 0.015464614031797996, -0.00019316002564384593, 0.03868737088264318, -0.0103339283831132]",[0.03772312127179811]
"[0.015464614031797996, -0.00019316002564384593, 0.03868737088264318, -0.0103339283831132, 0.03772312127179811]",[0.03330286577813779]
"[-0.00019316002564384593, 0.03868737088264318, -0.0103339283831132, 0.03772312127179811, 0.03330286577813779]",[0.009256681063664507]
"[0.03868737088264318, -0.0103339283831132, 0.03772312127179811, 0.03330286577813779, 0.009256681063664507]",[-0.02561330669648254]
"[-0.0103339283831132, 0.03772312127179811, 0.03330286577813779, 0.009256681063664507, -0.02561330669648254]",[-0.000473118439121456]
"[0.03772312127179811, 0.03330286577813779, 0.009256681063664507, -0.02561330669648254, -0.000473118439121456]",[0.0489371276843138]
"[0.03330286577813779, 0.009256681063664507, -0.02561330669648254, -0.000473118439121456, 0.0489371276843138]",[0.03390075115611646]
"[0.009256681063664507, -0.02561330669648254, -0.000473118439121456, 0.0489371276843138, 0.03390075115611646]",[0.019156338860214284]
"[-0.02561330669648254, -0.000473118439121456, 0.0489371276843138, 0.03390075115611646, 0.019156338860214284]",[-0.036446992561149694]
"[-0.000473118439121456, 0.0489371276843138, 0.03390075115611646, 0.019156338860214284, -0.036446992561149694]",[0.001468056563565412]
"[0.0489371276843138, 0.03390075115611646, 0.019156338860214284, -0.036446992561149694, 0.001468056563565412]",[-0.03756301061472933]
"[0.03390075115611646, 0.019156338860214284, -0.036446992561149694, 0.001468056563565412, -0.03756301061472933]",[-0.02921757614150411]
"[0.019156338860214284, -0.036446992561149694, 0.001468056563565412, -0.03756301061472933, -0.02921757614150411]",[0.006639268239670981]
"[-0.036446992561149694, 0.001468056563565412, -0.03756301061472933, -0.02921757614150411, 0.006639268239670981]",[0.03579298769320949]
"[0.001468056563565412, -0.03756301061472933, -0.02921757614150411, 0.006639268239670981, 0.03579298769320949]",[-0.00024237349745803716]
"[-0.03756301061472933, -0.02921757614150411, 0.006639268239670981, 0.03579298769320949, -0.00024237349745803716]",[-0.01714955939088758]
"[-0.02921757614150411, 0.006639268239670981, 0.03579298769320949, -0.00024237349745803716, -0.01714955939088758]",[-0.022535530033984563]
"[0.006639268239670981, 0.03579298769320949, -0.00024237349745803716, -0.01714955939088758, -0.022535530033984563]",[0.03805299901041326]
"[0.03579298769320949, -0.00024237349745803716, -0.01714955939088758, -0.022535530033984563, 0.03805299901041326]",[-0.018392321090454966]
"[-0.00024237349745803716, -0.01714955939088758, -0.022535530033984563, 0.03805299901041326, -0.018392321090454966]",[-0.013646760076207132]
"[-0.01714955939088758, -0.022535530033984563, 0.03805299901041326, -0.018392321090454966, -0.013646760076207132]",[-0.01798002164074397]
"[-0.022535530033984563, 0.03805299901041326, -0.018392321090454966, -0.013646760076207132, -0.01798002164074397]",[0.011202345967109117]
"[0.03805299901041326, -0.018392321090454966, -0.013646760076207132, -0.01798002164074397, 0.011202345967109117]",[0.014636700167502736]
"[-0.018392321090454966, -0.013646760076207132, -0.01798002164074397, 0.011202345967109117, 0.014636700167502736]",[-0.047497803909752334]
"[-0.013646760076207132, -0.01798002164074397, 0.011202345967109117, 0.014636700167502736, -0.047497803909752334]",[0.04811707412083299]
"[-0.01798002164074397, 0.011202345967109117, 0.014636700167502736, -0.047497803909752334, 0.04811707412083299]",[-0.040851674774252]
"[0.011202345967109117, 0.014636700167502736, -0.047497803909752334, 0.04811707412083299, -0.040851674774252]",[0.003035898461031472]
"[0.014636700167502736, -0.047497803909752334, 0.04811707412083299, -0.040851674774252, 0.003035898461031472]",[0.049173555866645735]
"[-0.047497803909752334, 0.04811707412083299, -0.040851674774252, 0.003035898461031472, 0.049173555866645735]",[-0.041038164293817014]
"[0.04811707412083299, -0.040851674774252, 0.003035898461031472, 0.049173555866645735, -0.041038164293817014]",[0.01765103458739703]
"[-0.040851674774252, 0.003035898461031472, 0.049173555866645735, -0.041038164293817014, 0.01765103458739703]",[-0.0486892695347616]
"[0.003035898461031472, 0.049173555866645735, -0.041038164293817014, 0.01765103458739703, -0.0486892695347616]",[0.02927677715862287]
"[0.049173555866645735, -0.041038164293817014, 0.01765103458739703, -0.0486892695347616, 0.02927677715862287]",[-0.007379402045585515]
"[-0.041038164293817014, 0.01765103458739703, -0.0486892695347616, 0.02927677715862287, -0.007379402045585515]",[-0.023825321004363853]
"[0.01765103458739703, -0.0486892695347616, 0.02927677715862287, -0.007379402045585515, -0.023825321004363853]",[-0.03994844398494912]
"[-0.0486892695347616, 0.02927677715862287, -0.007379402045585515, -0.023825321004363853, -0.03994844398494912]",[-0.0008206355738156201]
"[0.02927677715862287, -0.007379402045585515, -0.023825321004363853, -0.03994844398494912, -0.0008206355738156201]",[-0.04404997953900858]
"[-0.007379402045585515, -0.023825321004363853, -0.03994844398494912, -0.0008206355738156201, -0.04404997953900858]",[-0.025279610868125246]
"[-0.023825321004363853, -0.03994844398494912, -0.0008206355738156201, -0.04404997953900858, -0.025279610868125246]",[-0.028483970013330806]
"[-0.03994844398494912, -0.0008206355738156201, -0.04404997953900858, -0.025279610868125246, -0.028483970013330806]",[0.002132699965710305]
"[-0.0008206355738156201, -0.04404997953900858, -0.025279610868125246, -0.028483970013330806, 0.002132699965710305]",[0.03260511071940253]
"[-0.04404997953900858, -0.025279610868125246, -0.028483970013330806, 0.002132699965710305, 0.03260511071940253]",[0.01302168881501653]
"[-0.025279610868125246, -0.028483970013330806, 0.002132699965710305, 0.03260511071940253, 0.01302168881501653]",[0.010965229942198285]
"[-0.028483970013330806, 0.002132699965710305, 0.03260511071940253, 0.01302168881501653, 0.010965229942198285]",[0.019491444499960098]
"[0.002132699965710305, 0.03260511071940253, 0.01302168881501653, 0.010965229942198285, 0.019491444499960098]",[0.048696916149512326]
"[0.03260511071940253, 0.01302168881501653, 0.010965229942198285, 0.019491444499960098, 0.048696916149512326]",[-0.040924274314446674]
"[0.01302168881501653, 0.010965229942198285, 0.019491444499960098, 0.048696916149512326, -0.040924274314446674]",[0.041556849810508556]
"[0.010965229942198285, 0.019491444499960098, 0.048696916149512326, -0.040924274314446674, 0.041556849810508556]",[-0.045312247719015764]
"[0.019491444499960098, 0.048696916149512326, -0.040924274314446674, 0.041556849810508556, -0.045312247719015764]",[0.03520362487754869]
"[0.048696916149512326, -0.040924274314446674, 0.041556849810508556, -0.045312247719015764, 0.03520362487754869]",[0.04306840415596436]
"[-0.040924274314446674, 0.041556849810508556, -0.045312247719015764, 0.03520362487754869, 0.04306840415596436]",[-0.03369053731245697]
"[0.041556849810508556, -0.045312247719015764, 0.03520362487754869, 0.04306840415596436, -0.03369053731245697]",[0.010584095787047776]
"[-0.045312247719015764, 0.03520362487754869, 0.04306840415596436, -0.03369053731245697, 0.010584095787047776]",[0.03071694943324199]
"[0.03520362487754869, 0.04306840415596436, -0.03369053731245697, 0.010584095787047776, 0.03071694943324199]",[-0.04444128339448805]
"[0.04306840415596436, -0.03369053731245697, 0.010584095787047776, 0.03071694943324199, -0.04444128339448805]",[-0.03899331014134744]
"[-0.03369053731245697, 0.010584095787047776, 0.03071694943324199, -0.04444128339448805, -0.03899331014134744]",[0.023129547506854253]
"[0.010584095787047776, 0.03071694943324199, -0.04444128339448805, -0.03899331014134744, 0.023129547506854253]",[0.029732238540992384]
"[0.03071694943324199, -0.04444128339448805, -0.03899331014134744, 0.023129547506854253, 0.029732238540992384]",[-0.006662058235189838]
"[-0.04444128339448805, -0.03899331014134744, 0.023129547506854253, 0.029732238540992384, -0.006662058235189838]",[0.021265696681700197]
"[-0.03899331014134744, 0.023129547506854253, 0.029732238540992384, -0.006662058235189838, 0.021265696681700197]",[-0.01763120422311959]
"[0.023129547506854253, 0.029732238540992384, -0.006662058235189838, 0.021265696681700197, -0.01763120422311959]",[0.03369670987154039]
"[0.029732238540992384, -0.006662058235189838, 0.021265696681700197, -0.01763120422311959, 0.03369670987154039]",[-0.015125173769923839]
"[-0.006662058235189838, 0.021265696681700197, -0.01763120422311959, 0.03369670987154039, -0.015125173769923839]",[-0.03929614958956751]
"[0.021265696681700197, -0.01763120422311959, 0.03369670987154039, -0.015125173769923839, -0.03929614958956751]",[0.00533327640355985]
"[-0.01763120422311959, 0.03369670987154039, -0.015125173769923839, -0.03929614958956751, 0.00533327640355985]",[0.008748644217213775]
"[0.03369670987154039, -0.015125173769923839, -0.03929614958956751, 0.00533327640355985, 0.008748644217213775]",[-0.02642610331625239]
"[-0.015125173769923839, -0.03929614958956751, 0.00533327640355985, 0.008748644217213775, -0.02642610331625239]",[-0.008738022342148488]
"[-0.03929614958956751, 0.00533327640355985, 0.008748644217213775, -0.02642610331625239, -0.008738022342148488]",[0.049907214033958036]
"[0.00533327640355985, 0.008748644217213775, -0.02642610331625239, -0.008738022342148488, 0.049907214033958036]",[-0.04017958213727579]
"[0.008748644217213775, -0.02642610331625239, -0.008738022342148488, 0.049907214033958036, -0.04017958213727579]",[0.03982687028713361]
"[-0.02642610331625239, -0.008738022342148488, 0.049907214033958036, -0.04017958213727579, 0.03982687028713361]",[0.03704327594526946]
"[-0.008738022342148488, 0.049907214033958036, -0.04017958213727579, 0.03982687028713361, 0.03704327594526946]",[-0.03837276497812159]
"[0.049907214033958036, -0.04017958213727579, 0.03982687028713361, 0.03704327594526946, -0.03837276497812159]",[0.02021509095004803]
"[-0.04017958213727579, 0.03982687028713361, 0.03704327594526946, -0.03837276497812159, 0.02021509095004803]",[0.01223181030497189]
"[0.03982687028713361, 0.03704327594526946, -0.03837276497812159, 0.02021509095004803, 0.01223181030497189]",[0.01797867347951798]
"[0.03704327594526946, -0.03837276497812159, 0.02021509095004803, 0.01223181030497189, 0.01797867347951798]",[-0.03462057855040501]
"[-0.03837276497812159, 0.02021509095004803, 0.01223181030497189, 0.01797867347951798, -0.03462057855040501]",[-0.008450460812583493]
"[0.02021509095004803, 0.01223181030497189, 0.01797867347951798, -0.03462057855040501, -0.008450460812583493]",[0.0254029541277887]
"[0.01223181030497189, 0.01797867347951798, -0.03462057855040501, -0.008450460812583493, 0.0254029541277887]",[0.01924189149136768]
"[0.01797867347951798, -0.03462057855040501, -0.008450460812583493, 0.0254029541277887, 0.01924189149136768]",[0.04962043455213139]
"[-0.03462057855040501, -0.008450460812583493, 0.0254029541277887, 0.01924189149136768, 0.04962043455213139]",[0.03314602992943794]
"[-0.008450460812583493, 0.0254029541277887, 0.01924189149136768, 0.04962043455213139, 0.03314602992943794]",[0.014252631463816057]
"[0.0254029541277887, 0.01924189149136768, 0.04962043455213139, 0.03314602992943794, 0.014252631463816057]",[-0.027511220184848195]
"[0.01924189149136768, 0.04962043455213139, 0.03314602992943794, 0.014252631463816057, -0.027511220184848195]",[-0.014412420634273837]
"[0.04962043455213139, 0.03314602992943794, 0.014252631463816057, -0.027511220184848195, -0.014412420634273837]",[0.013776593093918654]
"[0.03314602992943794, 0.014252631463816057, -0.027511220184848195, -0.014412420634273837, 0.013776593093918654]",[-0.033451422235938666]
"[0.014252631463816057, -0.027511220184848195, -0.014412420634273837, 0.013776593093918654, -0.033451422235938666]",[0.028224098183630142]
"[-0.027511220184848195, -0.014412420634273837, 0.013776593093918654, -0.033451422235938666, 0.028224098183630142]",[0.04222420897024204]
"[-0.014412420634273837, 0.013776593093918654, -0.033451422235938666, 0.028224098183630142, 0.04222420897024204]",[-0.019825609084763496]
"[0.013776593093918654, -0.033451422235938666, 0.028224098183630142, 0.04222420897024204, -0.019825609084763496]",[-0.019736083426885487]
"[-0.033451422235938666, 0.028224098183630142, 0.04222420897024204, -0.019825609084763496, -0.019736083426885487]",[0.04869303703413852]
"[0.028224098183630142, 0.04222420897024204, -0.019825609084763496, -0.019736083426885487, 0.04869303703413852]",[0.046607479175347466]
"[0.04222420897024204, -0.019825609084763496, -0.019736083426885487, 0.04869303703413852, 0.046607479175347466]",[-0.02103065380476976]
"[-0.019825609084763496, -0.019736083426885487, 0.04869303703413852, 0.046607479175347466, -0.02103065380476976]",[-0.01821867157037882]
"[-0.019736083426885487, 0.04869303703413852, 0.046607479175347466, -0.02103065380476976, -0.01821867157037882]",[-0.011836852484565674]
"[0.04869303703413852, 0.046607479175347466, -0.02103065380476976, -0.01821867157037882, -0.011836852484565674]",[-0.004389186960230829]
"[0.046607479175347466, -0.02103065380476976, -0.01821867157037882, -0.011836852484565674, -0.004389186960230829]",[-0.002736511478529269]
"[-0.02103065380476976, -0.01821867157037882, -0.011836852484565674, -0.004389186960230829, -0.002736511478529269]",[0.018930287859611816]
"[-0.01821867157037882, -0.011836852484565674, -0.004389186960230829, -0.002736511478529269, 0.018930287859611816]",[-0.03438990762029104]
"[-0.011836852484565674, -0.004389186960230829, -0.002736511478529269, 0.018930287859611816, -0.03438990762029104]",[0.008502966441491067]
"[-0.004389186960230829, -0.002736511478529269, 0.018930287859611816, -0.03438990762029104, 0.008502966441491067]",[0.017100152186649176]
"[-0.002736511478529269, 0.018930287859611816, -0.03438990762029104, 0.008502966441491067, 0.017100152186649176]",[0.017717893463451206]
"[0.018930287859611816, -0.03438990762029104, 0.008502966441491067, 0.017100152186649176, 0.017717893463451206]",[0.016917069992476108]
"[-0.03438990762029104, 0.008502966441491067, 0.017100152186649176, 0.017717893463451206, 0.016917069992476108]",[0.03908792837224717]
"[0.008502966441491067, 0.017100152186649176, 0.017717893463451206, 0.016917069992476108, 0.03908792837224717]",[-0.023309279667425242]
"[0.017100152186649176, 0.017717893463451206, 0.016917069992476108, 0.03908792837224717, -0.023309279667425242]",[-0.04954799465161552]
"[0.017717893463451206, 0.016917069992476108, 0.03908792837224717, -0.023309279667425242, -0.04954799465161552]",[-0.03806145931369809]
"[0.016917069992476108, 0.03908792837224717, -0.023309279667425242, -0.04954799465161552, -0.03806145931369809]",[0.042244797755448316]
"[0.03908792837224717, -0.023309279667425242, -0.04954799465161552, -0.03806145931369809, 0.042244797755448316]",[0.033118700990549366]
"[-0.023309279667425242, -0.04954799465161552, -0.03806145931369809, 0.042244797755448316, 0.033118700990549366]",[0.02215989195127399]
"[-0.04954799465161552, -0.03806145931369809, 0.042244797755448316, 0.033118700990549366, 0.02215989195127399]",[0.03630340420558431]
"[-0.03806145931369809, 0.042244797755448316, 0.033118700990549366, 0.02215989195127399, 0.03630340420558431]",[0.016341269317773133]
"[0.042244797755448316, 0.033118700990549366, 0.02215989195127399, 0.03630340420558431, 0.016341269317773133]",[0.012478148604993411]
"[0.033118700990549366, 0.02215989195127399, 0.03630340420558431, 0.016341269317773133, 0.012478148604993411]",[-0.01775480418095643]
"[0.02215989195127399, 0.03630340420558431, 0.016341269317773133, 0.012478148604993411, -0.01775480418095643]",[-0.014324776650825988]
"[0.03630340420558431, 0.016341269317773133, 0.012478148604993411, -0.01775480418095643, -0.014324776650825988]",[0.02677338002533136]
"[0.016341269317773133, 0.012478148604993411, -0.01775480418095643, -0.014324776650825988, 0.02677338002533136]",[0.0004277183533043516]
"[0.012478148604993411, -0.01775480418095643, -0.014324776650825988, 0.02677338002533136, 0.0004277183533043516]",[0.007775339561468364]
"[-0.01775480418095643, -0.014324776650825988, 0.02677338002533136, 0.0004277183533043516, 0.007775339561468364]",[0.010315606399593058]
